注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"6335","","","約定","市場執行済","-","12/12 09:29:58","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,000.0","43,980.0","43,820.0","43,980","0"
"6334","","","約定","市場執行済","-","12/12 09:29:57","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","44,000.0","43,980.0","43,820.0","43,980","0"
"6333","","","約定","市場執行済","-","12/12 09:29:57","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","44,000.0","43,990.0","43,820.0","87,980","0"
"6332","","","-","取消済","-","12/12 09:27:12","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が44,040円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,820.0","0","0"
"6331","","","-","取消済","-","12/12 09:27:11","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が44,030円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","43,820.0","0","0"
"6330","","","約定","-","-","12/12 09:27:10","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,850.0","43,870.0","43,820.0","43,870","0"
"6329","","","-","取消済","-","12/12 09:26:36","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が44,030円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","43,820.0","0","0"
"6328","","","-","取消済","-","12/12 09:26:34","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が44,040円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,820.0","0","0"
"6327","","","約定","-","-","12/12 09:26:29","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","43,860.0","43,860.0","43,820.0","87,720","0"
"6326","","","-","取消済","-","12/12 09:26:25","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が44,040円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,820.0","0","0"
"6325","","","約定","-","-","12/12 09:26:20","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,880.0","43,880.0","43,820.0","43,880","0"
"6324","","","約定","市場執行済","-","12/12 09:26:13","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","成行","43,880.0","43,820.0","43,880","0"
"6323","","","約定","市場執行済","-","12/12 09:25:57","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","成行","43,890.0","43,820.0","87,780","0"
"6322","","","取消済（出来無）","市場執行済","-","12/12 09:21:31","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","0","-","-","44,000.0","-","43,820.0","0","0"
"6321","","","取消済（出来無）","市場執行済","-","12/12 09:21:30","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","0","-","-","44,000.0","-","43,820.0","0","0"
"6320","","","約定","-","-","12/12 09:21:18","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","44,050.0","44,045.0","43,820.0","88,090","0"
"6319","","","-","取消済","-","12/12 09:21:07","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,860円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6318","","","約定","-","-","12/12 09:20:59","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","44,040.0","44,040.0","43,820.0","44,040","0"
"6316","","","約定","市場執行済","-","12/12 09:20:45","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","44,010.0","44,010.0","43,820.0","132,030","0"
"6317","","","約定","-","-","12/12 09:19:35","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,950.0","43,955.0","43,820.0","87,910","0"
"6315","","","約定","-","-","12/12 09:18:25","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,910.0","43,890.0","43,820.0","87,780","0"
"6314","","","-","取消済","-","12/12 09:17:53","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,730円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6313","","","-","取消済","-","12/12 09:17:52","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,730円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6312","","","約定","-","-","12/12 09:17:51","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,910.0","43,890.0","43,820.0","87,780","0"
"6311","","","-","取消済","-","12/12 09:17:00","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,730円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6310","","","約定","-","-","12/12 09:16:57","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,890.0","43,890.0","43,820.0","43,890","0"
"6309","","","約定","市場執行済","-","12/12 09:16:40","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,880.0","43,885.0","43,820.0","87,770","0"
"6308","","","約定","-","-","12/12 09:16:21","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,880.0","43,880.0","43,820.0","43,880","0"
"6307","","","約定","-","-","12/12 09:15:37","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,870.0","43,870.0","43,820.0","87,740","0"
"6306","","","-","取消済","-","12/12 09:15:25","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,610円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6305","","","約定","-","-","12/12 09:15:11","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,810.0","43,810.0","43,820.0","43,810","0"
"6304","","","約定","市場執行済","-","12/12 09:14:57","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,800.0","43,800.0","43,820.0","43,800","0"
"6303","","","約定","-","-","12/12 09:14:18","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,730.0","43,790.0","43,820.0","43,790","0"
"6302","","","取消済（出来無）","-","-","12/12 09:14:00","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","0","-","-","43,750.0","-","43,820.0","0","0"
"6301","","","約定","市場執行済","-","12/12 09:12:54","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","43,740.0","43,740.0","43,820.0","87,480","0"
"6300","","","約定","市場執行済","-","12/12 09:12:53","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,740.0","43,740.0","43,820.0","43,740","0"
"6299","","","約定","-","-","12/12 09:12:26","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","43,670.0","43,670.0","43,820.0","87,340","0"
"6298","","","-","取消済","-","12/12 09:12:09","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が43,870円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","43,820.0","0","0"
"6297","","","約定","-","-","12/12 09:12:06","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,710.0","43,710.0","43,820.0","43,710","0"
"6296","","","約定","市場執行済","-","12/12 09:11:52","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,690.0","43,705.0","43,820.0","43,705","0"
"6295","","","約定","-","-","12/12 09:11:23","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,740.0","43,740.0","43,820.0","43,740","0"
"6294","","","約定","市場執行済","-","12/12 09:10:54","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,750.0","43,750.0","43,820.0","43,750","0"
"6293","","","約定","-","-","12/12 09:10:46","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,730.0","43,725.0","43,820.0","43,725","0"
"6292","","","約定","市場執行済","-","12/12 09:10:19","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,760.0","43,760.0","43,820.0","43,760","0"
"6291","","","約定","-","-","12/12 09:09:49","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,760.0","43,760.0","43,820.0","43,760","0"
"6290","","","約定","市場執行済","-","12/12 09:09:40","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,760.0","43,770.0","43,820.0","43,770","0"
"6289","","","約定","市場執行済","-","12/12 09:09:39","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,760.0","43,760.0","43,820.0","87,520","0"
"6288","","","取消済（出来無）","市場執行済","-","12/12 09:09:15","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","0","-","-","43,790.0","-","43,820.0","0","0"
"6287","","","取消済（出来無）","市場執行済","-","12/12 09:09:14","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","0","-","-","43,790.0","-","43,820.0","0","0"
"6286","","","約定","-","-","12/12 09:08:21","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,850.0","43,850.0","43,820.0","87,700","0"
"6285","","","-","取消済","-","12/12 09:08:12","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,670円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6284","","","約定","-","-","12/12 09:08:09","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,830.0","43,830.0","43,820.0","43,830","0"
"6283","","","約定","市場執行済","-","12/12 09:06:57","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,860.0","43,860.0","43,820.0","43,860","0"
"6282","","","約定","市場執行済","-","12/12 09:06:57","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,860.0","43,860.0","43,820.0","87,720","0"
"6281","","","約定","市場執行済","-","12/12 09:06:55","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,860.0","43,860.0","43,820.0","43,860","0"
"6280","","","約定","-","-","12/12 09:06:38","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,850.0","43,850.0","43,820.0","43,850","0"
"6279","","","-","取消済","-","12/12 09:06:30","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,690円以下なら成行で執行(本日中)","-","一般(1日)","2","0","-","-","-","-","43,820.0","0","0"
"6278","","","-","取消済","-","12/12 09:06:28","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,670円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6277","","","約定","-","-","12/12 09:06:27","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","43,850.0","43,835.0","43,820.0","87,670","0"
"6276","","","-","取消済","-","12/12 09:06:21","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,670円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,820.0","0","0"
"6275","","","約定","-","-","12/12 09:06:18","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,830.0","43,830.0","43,820.0","43,830","0"
"6274","","","取消済（出来無）","-","-","12/12 09:05:55","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","0","-","-","43,710.0","-","43,820.0","0","0"
"6273","","","約定","市場執行済","-","12/12 09:05:11","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,660.0","43,660.0","43,820.0","43,660","0"
"6272","","","約定","-","-","12/12 09:04:40","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,630.0","43,630.0","43,820.0","43,630","0"
"6271","","","約定","市場執行済","-","12/12 09:04:26","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,650.0","43,650.0","43,820.0","43,650","0"
"6270","","","約定","-","-","12/12 09:03:57","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,710.0","43,675.0","43,820.0","43,675","0"
"6269","","","約定","市場執行済","-","12/12 09:03:26","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,690.0","43,720.0","43,820.0","43,720","0"
"6268","","","約定","-","-","12/12 09:03:15","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,630.0","43,630.0","43,820.0","43,630","0"
"6267","","","約定","市場執行済","-","12/12 09:01:26","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","成行","43,630.0","43,820.0","43,630","0"
"6266","","","約定","-","-","12/12 09:01:00","本日中","2025/12/12","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","43,470.0","43,510.0","43,820.0","43,510","0"
