注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"5771","","","-","取消済","-","12/03 10:41:17","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が41,920円以下なら成行で執行(本日中)","-","一般(1日)","3","0","-","-","-","-","43,350.0","0","0"
"5770","","","約定","-","-","12/03 10:41:15","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,040.0","42,010.0","43,350.0","126,030","0"
"5769","","","約定","市場執行済","-","12/03 10:38:33","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,030.0","42,030.0","43,350.0","126,090","0"
"5768","","","約定","-","-","12/03 10:37:50","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,140.0","42,140.0","43,350.0","126,420","0"
"5767","","","約定","市場執行済","-","12/03 10:37:07","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,130.0","42,130.0","43,350.0","126,390","0"
"5766","","","約定","-","-","12/03 10:36:37","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,160.0","42,160.0","43,350.0","126,480","0"
"5765","","","約定","市場執行済","-","12/03 10:36:22","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,160.0","42,160.0","43,350.0","126,480","0"
"5764","","","約定","-","-","12/03 10:35:55","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,170.0","42,170.0","43,350.0","126,510","0"
"5763","","","約定","市場執行済","-","12/03 10:35:31","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,170.0","42,170.0","43,350.0","126,510","0"
"5762","","","約定","-","-","12/03 10:34:44","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,180.0","42,180.0","43,350.0","126,540","0"
"5761","","","約定","市場執行済","-","12/03 10:33:59","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,170.0","42,170.0","43,350.0","126,510","0"
"5760","","","約定","-","-","12/03 10:33:31","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,150.0","42,150.0","43,350.0","126,450","0"
"5759","","","約定","市場執行済","-","12/03 10:33:16","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,160.0","42,160.0","43,350.0","126,480","0"
"5758","","","約定","-","-","12/03 10:32:56","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,140.0","42,140.0","43,350.0","126,420","0"
"5757","","","約定","市場執行済","-","12/03 10:32:16","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,130.0","42,130.0","43,350.0","126,390","0"
"5756","","","約定","-","-","12/03 10:31:23","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,110.0","42,105.0","43,350.0","126,315","0"
"5755","","","約定","市場執行済","-","12/03 10:30:46","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,110.0","42,110.0","43,350.0","126,330","0"
"5754","","","約定","-","-","12/03 10:30:26","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,140.0","42,140.0","43,350.0","126,420","0"
"5753","","","約定","市場執行済","-","12/03 10:29:51","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,150.0","42,150.0","43,350.0","126,450","0"
"5752","","","約定","-","-","12/03 10:29:31","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,110.0","42,110.0","43,350.0","126,330","0"
"5751","","","取消済（出来無）","-","-","12/03 10:29:25","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","0","-","-","42,090.0","-","43,350.0","0","0"
"5750","","","約定","市場執行済","-","12/03 10:29:06","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,090.0","42,090.0","43,350.0","126,270","0"
"5749","","","約定","-","-","12/03 10:28:34","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,110.0","42,110.0","43,350.0","126,330","0"
"5748","","","約定","市場執行済","-","12/03 10:26:39","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,090.0","42,090.0","43,350.0","126,270","0"
"5747","","","約定","-","-","12/03 10:26:29","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,080.0","42,080.0","43,350.0","126,240","0"
"5746","","","取消済（出来無）","-","-","12/03 10:26:18","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","0","-","-","42,090.0","-","43,350.0","0","0"
"5745","","","取消済（出来無）","-","-","12/03 10:25:49","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","0","-","-","42,080.0","-","43,350.0","0","0"
"5744","","","取消済（出来無）","-","-","12/03 10:25:22","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","0","-","-","42,100.0","-","43,350.0","0","0"
"5743","","","約定","市場執行済","-","12/03 10:25:08","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,090.0","42,090.0","43,350.0","126,270","0"
"5742","","","約定","-","-","12/03 10:24:41","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,070.0","42,070.0","43,350.0","126,210","0"
"5741","","","取消済（出来無）","-","-","12/03 10:24:33","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","0","-","-","42,090.0","-","43,350.0","0","0"
"5740","","","約定","市場執行済","-","12/03 10:22:17","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,070.0","42,070.0","43,350.0","126,210","0"
"5739","","","約定","-","-","12/03 10:21:50","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,120.0","42,120.0","43,350.0","126,360","0"
"5738","","","約定","市場執行済","-","12/03 10:20:24","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,090.0","42,090.0","43,350.0","126,270","0"
"5737","","","約定","-","-","12/03 10:19:50","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,070.0","42,070.0","43,350.0","126,210","0"
"5736","","","約定","市場執行済","-","12/03 10:18:35","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,060.0","42,060.0","43,350.0","126,180","0"
"5735","","","約定","-","-","12/03 10:18:06","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,080.0","42,080.0","43,350.0","126,240","0"
"5734","","","約定","市場執行済","-","12/03 10:17:25","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,110.0","42,110.0","43,350.0","126,330","0"
"5733","","","取消済（出来無）","-","-","12/03 10:17:11","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","0","-","-","42,110.0","-","43,350.0","0","0"
"5732","","","-","取消済","-","12/03 10:16:32","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が42,240円以上なら成行で執行(本日中)","-","制度(6ヶ月)","3","0","-","-","-","-","43,350.0","0","0"
"5731","","","約定","-","-","12/03 10:16:29","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,120.0","42,120.0","43,350.0","126,360","0"
"5730","","","約定","市場執行済","-","12/03 10:15:37","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,090.0","42,090.0","43,350.0","126,270","0"
"5729","","","約定","-","-","12/03 10:13:35","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,080.0","42,080.0","43,350.0","126,240","0"
"5728","","","約定","市場執行済","-","12/03 10:13:07","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,080.0","42,080.0","43,350.0","126,240","0"
"5727","","","約定","-","-","12/03 10:10:53","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,130.0","42,125.0","43,350.0","126,375","0"
"5726","","","約定","市場執行済","-","12/03 10:10:34","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,130.0","42,130.0","43,350.0","126,390","0"
"5725","","","約定","-","-","12/03 10:09:05","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,180.0","42,180.0","43,350.0","126,540","0"
"5724","","","約定","市場執行済","-","12/03 10:08:45","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,200.0","42,200.0","43,350.0","126,600","0"
"5723","","","約定","-","-","12/03 10:08:04","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,150.0","42,150.0","43,350.0","126,450","0"
"5722","","","約定","市場執行済","-","12/03 10:07:05","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,130.0","42,130.0","43,350.0","126,390","0"
"5721","","","約定","-","-","12/03 10:06:35","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,080.0","42,080.0","43,350.0","126,240","0"
"5720","","","約定","市場執行済","-","12/03 10:06:16","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,060.0","42,070.0","43,350.0","126,210","0"
"5719","","","約定","-","-","12/03 10:05:16","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,070.0","42,070.0","43,350.0","126,210","0"
"5718","","","約定","市場執行済","-","12/03 10:04:52","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,080.0","42,080.0","43,350.0","126,240","0"
"5717","","","約定","-","-","12/03 10:04:34","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,070.0","42,070.0","43,350.0","126,210","0"
"5716","","","取消済（出来無）","-","-","12/03 10:04:12","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","0","-","-","42,090.0","-","43,350.0","0","0"
"5715","","","約定","市場執行済","-","12/03 10:04:01","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,080.0","42,080.0","43,350.0","126,240","0"
"5714","","","約定","-","-","12/03 10:03:24","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,070.0","42,070.0","43,350.0","126,210","0"
"5713","","","約定","市場執行済","-","12/03 10:03:00","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,090.0","42,090.0","43,350.0","126,270","0"
"5712","","","約定","-","-","12/03 10:02:43","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,140.0","42,120.0","43,350.0","126,360","0"
"5711","","","約定","市場執行済","-","12/03 10:02:10","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,150.0","42,150.0","43,350.0","126,450","0"
"5710","","","約定","-","-","12/03 10:01:58","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,110.0","42,110.0","43,350.0","126,330","0"
"5709","","","約定","市場執行済","-","12/03 10:01:27","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,090.0","42,080.0","43,350.0","126,240","0"
"5708","","","約定","-","-","12/03 10:01:17","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,070.0","42,070.0","43,350.0","126,210","0"
"5707","","","約定","市場執行済","-","12/03 10:01:03","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,050.0","42,050.0","43,350.0","126,150","0"
"5706","","","約定","-","-","12/03 10:00:49","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,030.0","42,030.0","43,350.0","126,090","0"
"5705","","","約定","市場執行済","-","12/03 09:59:45","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,080.0","42,080.0","43,350.0","126,240","0"
"5704","","","約定","-","-","12/03 09:59:15","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,090.0","42,090.0","43,350.0","126,270","0"
"5703","","","約定","市場執行済","-","12/03 09:59:04","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,100.0","42,100.0","43,350.0","126,300","0"
"5702","","","約定","-","-","12/03 09:58:54","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,110.0","42,110.0","43,350.0","126,330","0"
"5701","","","約定","市場執行済","-","12/03 09:58:27","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,100.0","42,100.0","43,350.0","126,300","0"
"5700","","","約定","-","-","12/03 09:57:56","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,110.0","42,110.0","43,350.0","126,330","0"
"5699","","","約定","市場執行済","-","12/03 09:57:45","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,100.0","42,100.0","43,350.0","126,300","0"
"5698","","","約定","-","-","12/03 09:57:29","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,090.0","42,090.0","43,350.0","126,270","0"
"5697","","","約定","市場執行済","-","12/03 09:56:39","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,100.0","42,100.0","43,350.0","126,300","0"
"5696","","","約定","-","-","12/03 09:56:30","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,120.0","42,120.0","43,350.0","126,360","0"
"5695","","","取消済（出来無）","-","-","12/03 09:56:25","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","0","-","-","42,080.0","-","43,350.0","0","0"
"5694","","","取消済（出来無）","-","-","12/03 09:56:07","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","0","-","-","42,110.0","-","43,350.0","0","0"
"5693","","","約定","市場執行済","-","12/03 09:55:37","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,100.0","42,100.0","43,350.0","126,300","0"
"5692","","","約定","-","-","12/03 09:54:45","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,120.0","42,120.0","43,350.0","126,360","0"
"5691","","","約定","市場執行済","-","12/03 09:53:47","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,110.0","42,110.0","43,350.0","126,330","0"
"5690","","","約定","-","-","12/03 09:53:33","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,150.0","42,145.0","43,350.0","126,435","0"
"5689","","","約定","市場執行済","-","12/03 09:53:11","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,170.0","42,170.0","43,350.0","126,510","0"
"5688","","","約定","-","-","12/03 09:53:03","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,180.0","42,190.0","43,350.0","126,570","0"
"5687","","","約定","市場執行済","-","12/03 09:52:11","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,150.0","42,150.0","43,350.0","126,450","0"
"5686","","","約定","-","-","12/03 09:51:54","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,140.0","42,140.0","43,350.0","126,420","0"
"5685","","","約定","市場執行済","-","12/03 09:51:23","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,160.0","42,160.0","43,350.0","126,480","0"
"5684","","","約定","-","-","12/03 09:51:16","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,180.0","42,180.0","43,350.0","126,540","0"
"5683","","","取消済（出来無）","-","-","12/03 09:50:55","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","0","-","-","42,160.0","-","43,350.0","0","0"
"5682","","","取消済（出来無）","-","-","12/03 09:50:44","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","0","-","-","42,180.0","-","43,350.0","0","0"
"5681","","","約定","市場執行済","-","12/03 09:49:53","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,170.0","42,170.0","43,350.0","126,510","0"
"5680","","","約定","-","-","12/03 09:49:23","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,160.0","42,160.0","43,350.0","126,480","0"
"5679","","","約定","市場執行済","-","12/03 09:49:10","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,180.0","42,170.0","43,350.0","126,510","0"
"5678","","","約定","-","-","12/03 09:48:56","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,180.0","42,180.0","43,350.0","126,540","0"
"5677","","","約定","市場執行済","-","12/03 09:48:15","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,170.0","42,170.0","43,350.0","126,510","0"
"5676","","","約定","-","-","12/03 09:47:56","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,160.0","42,160.0","43,350.0","126,480","0"
"5675","","","約定","市場執行済","-","12/03 09:47:43","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,170.0","42,170.0","43,350.0","126,510","0"
"5674","","","約定","-","-","12/03 09:46:52","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,180.0","42,180.0","43,350.0","126,540","0"
"5673","","","取消済（出来無）","-","-","12/03 09:46:43","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","0","-","-","42,150.0","-","43,350.0","0","0"
"5672","","","約定","市場執行済","-","12/03 09:44:30","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,140.0","42,140.0","43,350.0","126,420","0"
"5671","","","約定","-","-","12/03 09:44:02","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,160.0","42,150.0","43,350.0","126,450","0"
"5670","","","約定","市場執行済","-","12/03 09:42:35","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,180.0","42,180.0","43,350.0","126,540","0"
"5669","","","約定","-","-","12/03 09:42:20","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,190.0","42,200.0","43,350.0","126,600","0"
"5668","","","約定","市場執行済","-","12/03 09:42:07","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,170.0","42,170.0","43,350.0","126,510","0"
"5667","","","約定","-","-","12/03 09:41:51","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,140.0","42,140.0","43,350.0","126,420","0"
"5666","","","取消済（出来無）","-","-","12/03 09:41:37","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","0","-","-","42,170.0","-","43,350.0","0","0"
"5665","","","約定","市場執行済","-","12/03 09:41:23","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,170.0","42,170.0","43,350.0","126,510","0"
"5664","","","約定","-","-","12/03 09:40:55","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,150.0","42,150.0","43,350.0","126,450","0"
"5663","","","約定","市場執行済","-","12/03 09:39:48","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,110.0","42,120.0","43,350.0","126,360","0"
"5662","","","約定","-","-","12/03 09:39:40","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","3","3","-","-","42,160.0","42,160.0","43,350.0","126,480","0"
"5661","","","約定","市場執行済","-","12/03 09:37:29","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,140.0","42,140.0","43,350.0","126,420","0"
"5660","","","約定","-","-","12/03 09:36:55","本日中","2025/12/03","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","42,100.0","42,100.0","43,350.0","126,300","0"
