注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"6841","","","約定","市場執行済","-","12/18 09:24:43","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","40,860.0","40,860.0","40,890.0","40,860","0"
"6840","","","約定","-","-","12/18 09:24:16","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","40,890.0","40,890.0","40,890.0","40,890","0"
"6839","","","約定","市場執行済","-","12/18 09:24:03","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","40,910.0","40,910.0","40,890.0","81,820","0"
"6838","","","約定","市場執行済","-","12/18 09:24:03","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","40,910.0","40,910.0","40,890.0","40,910","0"
"6837","","","約定","-","-","12/18 09:23:56","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","40,880.0","40,880.0","40,890.0","81,760","0"
"6836","","","-","取消済","-","12/18 09:23:27","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が40,690円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","40,890.0","0","0"
"6835","","","約定","-","-","12/18 09:23:20","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","40,860.0","40,860.0","40,890.0","40,860","0"
"6834","","","約定","市場執行済","-","12/18 09:22:45","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","40,870.0","40,870.0","40,890.0","40,870","0"
"6833","","","約定","-","-","12/18 09:22:08","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","40,950.0","40,950.0","40,890.0","40,950","0"
"6832","","","約定","市場執行済","-","12/18 09:21:44","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","40,920.0","40,910.0","40,890.0","40,910","0"
"6831","","","約定","-","-","12/18 09:21:18","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","40,790.0","40,800.0","40,890.0","40,800","0"
"6830","","","約定","市場執行済","-","12/18 09:18:22","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","41,020.0","41,020.0","40,890.0","82,040","0"
"6829","","","約定","市場執行済","-","12/18 09:18:22","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","41,020.0","41,020.0","40,890.0","41,020","0"
"6828","","","約定","-","-","12/18 09:17:58","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","41,050.0","41,050.0","40,890.0","82,100","0"
"6827","","","-","取消済","-","12/18 09:17:53","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が40,900円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","40,890.0","0","0"
"6826","","","約定","-","-","12/18 09:17:51","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","41,040.0","41,040.0","40,890.0","41,040","0"
"6825","","","約定","市場執行済","-","12/18 09:17:40","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","41,010.0","41,010.0","40,890.0","82,020","0"
"6824","","","約定","市場執行済","-","12/18 09:17:40","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","41,010.0","41,010.0","40,890.0","41,010","0"
"6823","","","取消済（出来無）","-","-","12/18 09:17:28","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","0","-","-","40,950.0","-","40,890.0","0","0"
"6822","","","-","取消済","-","12/18 09:17:01","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が40,740円以下なら成行で執行(本日中)","-","一般(1日)","2","0","-","-","-","-","40,890.0","0","0"
"6821","","","-","取消済","-","12/18 09:17:00","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が40,710円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","40,890.0","0","0"
"6820","","","約定","-","-","12/18 09:16:59","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","40,880.0","40,880.0","40,890.0","81,760","0"
"6819","","","-","取消済","-","12/18 09:16:56","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が40,710円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","40,890.0","0","0"
"6818","","","約定","-","-","12/18 09:16:53","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","40,850.0","40,850.0","40,890.0","40,850","0"
"6817","","","約定","市場執行済","-","12/18 09:16:40","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","40,770.0","40,770.0","40,890.0","40,770","0"
"6816","","","約定","市場執行済","-","12/18 09:16:40","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","40,770.0","40,770.0","40,890.0","40,770","0"
"6815","","","約定","市場執行済","-","12/18 09:16:40","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","40,770.0","40,770.0","40,890.0","81,540","0"
"6814","","","約定","-","-","12/18 09:15:27","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","40,690.0","40,690.0","40,890.0","40,690","0"
"6813","","","-","取消済","-","12/18 09:15:24","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が40,470円以下なら成行で執行(本日中)","-","一般(1日)","2","0","-","-","-","-","40,890.0","0","0"
"6812","","","-","取消済","-","12/18 09:15:23","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が40,470円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","40,890.0","0","0"
"6811","","","約定","-","-","12/18 09:15:22","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","2","2","-","-","40,690.0","40,675.0","40,890.0","81,350","0"
"6810","","","-","取消済","-","12/18 09:15:15","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が40,470円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","40,890.0","0","0"
"6809","","","約定","-","-","12/18 09:15:08","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","40,690.0","40,680.0","40,890.0","40,680","0"
"6808","","","約定","市場執行済","-","12/18 09:14:59","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","40,610.0","40,610.0","40,890.0","40,610","0"
"6807","","","約定","-","-","12/18 09:14:17","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","40,660.0","40,660.0","40,890.0","40,660","0"
"6806","","","約定","市場執行済","-","12/18 09:14:09","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","40,650.0","40,640.0","40,890.0","40,640","0"
"6805","","","約定","-","-","12/18 09:13:51","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","40,580.0","40,580.0","40,890.0","40,580","0"
"6804","","","約定","市場執行済","-","12/18 09:13:37","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","40,530.0","40,530.0","40,890.0","40,530","0"
"6803","","","約定","-","-","12/18 09:13:19","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","40,510.0","40,510.0","40,890.0","40,510","0"
"6802","","","約定","市場執行済","-","12/18 09:13:05","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","40,530.0","40,520.0","40,890.0","40,520","0"
"6801","","","約定","市場執行済","-","12/18 09:13:05","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","40,530.0","40,520.0","40,890.0","81,040","0"
"6800","","","約定","市場執行済","-","12/18 09:13:05","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","40,530.0","40,520.0","40,890.0","40,520","0"
"6799","","","約定","-","-","12/18 09:11:52","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","40,420.0","40,420.0","40,890.0","40,420","0"
"6798","","","-","取消済","-","12/18 09:11:44","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が40,570円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","40,890.0","0","0"
"6797","","","-","取消済","-","12/18 09:11:43","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が40,580円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","40,890.0","0","0"
"6796","","","約定","-","-","12/18 09:11:41","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","40,430.0","40,430.0","40,890.0","80,860","0"
"6795","","","-","取消済","-","12/18 09:11:39","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が40,580円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","40,890.0","0","0"
"6794","","","約定","-","-","12/18 09:11:36","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","40,440.0","40,440.0","40,890.0","40,440","0"
"6793","","","約定","市場執行済","-","12/18 09:11:28","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","成行","40,420.0","40,890.0","80,840","0"
"6792","","","約定","市場執行済","-","12/18 09:11:24","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","成行","40,380.0","40,890.0","80,760","0"
"6791","","","約定","-","-","12/18 09:11:02","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","40,260.0","40,280.0","40,890.0","40,280","0"
"6790","","","-","取消済","-","12/18 09:10:31","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が40,410円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","40,890.0","0","0"
"6789","","","-","取消済","-","12/18 09:10:31","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が40,400円以上なら成行で執行(本日中)","-","制度(6ヶ月)","2","0","-","-","-","-","40,890.0","0","0"
"6788","","","約定","-","-","12/18 09:10:28","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","40,260.0","40,270.0","40,890.0","80,540","0"
"6787","","","-","取消済","-","12/18 09:10:22","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が40,410円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","40,890.0","0","0"
"6786","","","約定","-","-","12/18 09:10:19","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","40,270.0","40,280.0","40,890.0","40,280","0"
"6785","","","約定","市場執行済","-","12/18 09:10:01","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","通常注文","-","-","-","制度(6ヶ月)","3","3","-","-","40,370.0","40,370.0","40,890.0","121,110","0"
"6784","","","約定","-","-","12/18 09:09:06","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","2","2","-","-","40,230.0","40,270.0","40,890.0","80,540","0"
"6783","","","-","取消済","-","12/18 09:08:57","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","買埋","特定","逆指値注文","-","市場価格が40,450円以上なら成行で執行(本日中)","-","制度(6ヶ月)","1","0","-","-","-","-","40,890.0","0","0"
"6782","","","約定","-","-","12/18 09:08:48","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","売建","特定","通常注文","-","-","-","制度(6ヶ月)","1","1","-","-","40,230.0","40,270.0","40,890.0","40,270","0"
"6781","","","約定","市場執行済","-","12/18 09:07:27","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","40,480.0","40,480.0","40,890.0","40,480","0"
"6780","","","約定","-","-","12/18 09:07:00","本日中","2025/12/18","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","40,530.0","40,530.0","40,890.0","40,530","0"
