注文番号,アルゴ注文番号,繰越区分,状況,状況(逆指値),セット注文,注文日時,執行条件,注文期限,銘柄,銘柄コード・市場,取引,売買,口座,注文方法,アルゴ注文情報,逆指値条件,セット注文条件,信用区分(弁済期限),注文数量[株/口],約定数量[株/口],注文金額[円],（ポイント利用）,注文単価[円],約定単価[円],現在値[円],約定代金[円],手数料[円]
"6983","","","-","取消済","-","12/23 09:09:50","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,210円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,260.0","0","0"
"6982","","","-","取消済","-","12/23 09:09:49","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,190円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,260.0","0","0"
"6981","","","約定","-","-","12/23 09:09:47","本日中","2025/12/23","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,330.0","43,330.0","43,260.0","43,330","0"
"6980","","","-","取消済","-","12/23 09:09:08","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,190円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,260.0","0","0"
"6979","","","約定","-","-","12/23 09:09:07","本日中","2025/12/23","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,310.0","43,310.0","43,260.0","43,310","0"
"6978","","","約定","市場執行済","-","12/23 09:08:26","本日中","2025/12/23","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,280.0","43,280.0","43,260.0","43,280","0"
"6977","","","約定","市場執行済","-","12/23 09:08:26","本日中","2025/12/23","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,280.0","43,280.0","43,260.0","43,280","0"
"6976","","","約定","市場執行済","-","12/23 09:08:26","本日中","2025/12/23","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,280.0","43,280.0","43,260.0","43,280","0"
"6975","","","約定","-","-","12/23 09:03:04","本日中","2025/12/23","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,310.0","43,310.0","43,260.0","43,310","0"
"6974","","","-","取消済","-","12/23 09:02:38","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,190円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,260.0","0","0"
"6973","","","-","取消済","-","12/23 09:02:38","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,200円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,260.0","0","0"
"6972","","","約定","-","-","12/23 09:02:36","本日中","2025/12/23","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,310.0","43,280.0","43,260.0","43,280","0"
"6971","","","-","取消済","-","12/23 09:02:32","-","-","ＮＦ日経レバ","1570 東証(SOR)","信用返済","売埋","特定","逆指値注文","-","市場価格が43,200円以下なら成行で執行(本日中)","-","一般(1日)","1","0","-","-","-","-","43,260.0","0","0"
"6970","","","約定","-","-","12/23 09:02:30","本日中","2025/12/23","ＮＦ日経レバ","1570 東証(SOR)","信用新規","買建","特定","通常注文","-","-","-","一般(1日)","1","1","-","-","43,320.0","43,300.0","43,260.0","43,300","0"
